t,rs_x,rs_y,rs_z,py_x,py_y,py_z
1.3250,-0.906115,0.760213,1.094849,-0.906115,0.760213,1.094849
1.3300,-0.906822,0.757244,1.095396,-0.906822,0.757244,1.095396
1.3350,-0.907537,0.754267,1.095968,-0.907537,0.754267,1.095968
1.3400,-0.908260,0.751286,1.096564,-0.908260,0.751286,1.096564
1.3450,-0.908991,0.748302,1.097184,-0.908991,0.748302,1.097184
1.3500,-0.909730,0.745318,1.097827,-0.909730,0.745318,1.097827
1.3550,-0.910476,0.742335,1.098493,-0.910476,0.742335,1.098493
1.3600,-0.911228,0.739354,1.099181,-0.911228,0.739354,1.099181
1.3650,-0.911987,0.736379,1.099891,-0.911987,0.736379,1.099891
1.3700,-0.912751,0.733409,1.100622,-0.912751,0.733409,1.100622
1.3750,-0.913520,0.730448,1.101374,-0.913520,0.730448,1.101374
1.3800,-0.914294,0.727495,1.102147,-0.914294,0.727495,1.102147
1.3850,-0.915072,0.724552,1.102939,-0.915072,0.724552,1.102939
1.3900,-0.915853,0.721621,1.103750,-0.915853,0.721621,1.103750
1.3950,-0.916636,0.718703,1.104579,-0.916636,0.718703,1.104579
1.4000,-0.917421,0.715797,1.105426,-0.917421,0.715797,1.105426
1.4050,-0.918206,0.712906,1.106291,-0.918206,0.712906,1.106291
1.4100,-0.918991,0.710029,1.107172,-0.918991,0.710029,1.107172
1.4150,-0.919774,0.707167,1.108069,-0.919774,0.707167,1.108069
1.4200,-0.920555,0.704321,1.108981,-0.920555,0.704321,1.108981
1.4250,-0.921332,0.701492,1.109909,-0.921332,0.701492,1.109909
1.4300,-0.922105,0.698678,1.110850,-0.922105,0.698678,1.110850
1.4350,-0.922872,0.695882,1.111805,-0.922872,0.695882,1.111805
1.4400,-0.923632,0.693102,1.112774,-0.923632,0.693102,1.112774
1.4450,-0.924384,0.690338,1.113754,-0.924384,0.690338,1.113754
1.4500,-0.925127,0.687592,1.114747,-0.925127,0.687592,1.114747
1.4550,-0.925861,0.684861,1.115752,-0.925861,0.684861,1.115752
1.4600,-0.926584,0.682147,1.116767,-0.926584,0.682147,1.116767
1.4650,-0.927294,0.679449,1.117793,-0.927294,0.679450,1.117793
1.4700,-0.927992,0.676767,1.118829,-0.927992,0.676767,1.118829
1.4750,-0.928677,0.674100,1.119875,-0.928677,0.674100,1.119875
1.4800,-0.929347,0.671448,1.120930,-0.929347,0.671448,1.120930
1.4850,-0.930002,0.668810,1.121994,-0.930002,0.668810,1.121994
1.4900,-0.930641,0.666185,1.123067,-0.930641,0.666185,1.123067
1.4950,-0.931264,0.663574,1.124147,-0.931264,0.663574,1.124147
1.5000,-0.931871,0.660975,1.125236,-0.931871,0.660975,1.125236
1.5050,-0.932459,0.658387,1.126332,-0.932459,0.658387,1.126332
1.5100,-0.933031,0.655810,1.127436,-0.933031,0.655810,1.127436
1.5150,-0.933584,0.653243,1.128546,-0.933584,0.653243,1.128546
1.5200,-0.934119,0.650684,1.129663,-0.934119,0.650684,1.129663
1.5250,-0.934636,0.648134,1.130786,-0.934636,0.648134,1.130786
1.5300,-0.935135,0.645591,1.131916,-0.935135,0.645591,1.131916
1.5350,-0.935615,0.643054,1.133051,-0.935615,0.643054,1.133051
1.5400,-0.936077,0.640522,1.134193,-0.936077,0.640522,1.134193
1.5450,-0.936520,0.637995,1.135339,-0.936520,0.637995,1.135339
1.5500,-0.936945,0.635470,1.136491,-0.936945,0.635470,1.136491
1.5550,-0.937353,0.632949,1.137649,-0.937353,0.632949,1.137649
1.5600,-0.937742,0.630428,1.138811,-0.937742,0.630428,1.138811
1.5650,-0.938114,0.627909,1.139978,-0.938114,0.627909,1.139978
1.5700,-0.938469,0.625389,1.141150,-0.938469,0.625389,1.141150
1.5750,-0.938806,0.622868,1.142326,-0.938806,0.622868,1.142326
1.5800,-0.939127,0.620346,1.143507,-0.939127,0.620346,1.143507
1.5850,-0.939430,0.617822,1.144692,-0.939430,0.617822,1.144692
1.5900,-0.939718,0.615295,1.145882,-0.939718,0.615295,1.145882
1.5950,-0.939989,0.612764,1.147076,-0.939989,0.612764,1.147076
1.6000,-0.940245,0.610230,1.148274,-0.940245,0.610230,1.148274
1.6050,-0.940484,0.607692,1.149476,-0.940484,0.607692,1.149476
1.6100,-0.940708,0.605149,1.150682,-0.940708,0.605149,1.150682
