t,rs_x,rs_y,rs_z,py_x,py_y,py_z
1.7250,-1.621570,-0.906173,1.586434,-1.621570,-0.906173,1.586434
1.7300,-1.624735,-0.904513,1.586938,-1.624735,-0.904513,1.586938
1.7350,-1.627879,-0.902848,1.587437,-1.627879,-0.902848,1.587437
1.7400,-1.631002,-0.901178,1.587933,-1.631002,-0.901178,1.587933
1.7450,-1.634103,-0.899503,1.588425,-1.634103,-0.899503,1.588425
1.7500,-1.637183,-0.897823,1.588913,-1.637183,-0.897823,1.588913
1.7550,-1.640241,-0.896137,1.589397,-1.640241,-0.896137,1.589397
1.7600,-1.643278,-0.894446,1.589878,-1.643278,-0.894446,1.589878
1.7650,-1.646293,-0.892748,1.590355,-1.646293,-0.892748,1.590355
1.7700,-1.649287,-0.891045,1.590827,-1.649287,-0.891045,1.590827
1.7750,-1.652259,-0.889335,1.591296,-1.652259,-0.889335,1.591296
1.7800,-1.655208,-0.887619,1.591761,-1.655208,-0.887619,1.591761
1.7850,-1.658136,-0.885896,1.592222,-1.658136,-0.885897,1.592222
1.7900,-1.661042,-0.884167,1.592679,-1.661042,-0.884167,1.592679
1.7950,-1.663925,-0.882431,1.593132,-1.663925,-0.882431,1.593132
1.8000,-1.666787,-0.880687,1.593581,-1.666787,-0.880687,1.593581
1.8050,-1.669626,-0.878936,1.594026,-1.669626,-0.878936,1.594026
1.8100,-1.672442,-0.877178,1.594467,-1.672443,-0.877178,1.594467
