t,rs_x,rs_y,rs_z,py_x,py_y,py_z
1.3650,0.437333,0.146436,0.941937,0.437333,0.146436,0.941937
1.3700,0.436837,0.150751,0.941833,0.436837,0.150751,0.941833
1.3750,0.436346,0.155056,0.941738,0.436346,0.155056,0.941737
1.3800,0.435858,0.159351,0.941651,0.435858,0.159351,0.941651
1.3850,0.435375,0.163636,0.941574,0.435375,0.163635,0.941574
1.3900,0.434897,0.167910,0.941505,0.434897,0.167910,0.941505
1.3950,0.434423,0.172175,0.941446,0.434423,0.172174,0.941446
1.4000,0.433954,0.176429,0.941395,0.433954,0.176428,0.941395
1.4050,0.433489,0.180672,0.941353,0.433489,0.180672,0.941352
1.4100,0.433030,0.184906,0.941319,0.433030,0.184905,0.941319
1.4150,0.432575,0.189129,0.941294,0.432575,0.189128,0.941294
1.4200,0.432126,0.193341,0.941277,0.432126,0.193341,0.941277
1.4250,0.431681,0.197543,0.941269,0.431681,0.197543,0.941269
1.4300,0.431242,0.201735,0.941270,0.431242,0.201734,0.941270
1.4350,0.430808,0.205916,0.941278,0.430808,0.205915,0.941278
1.4400,0.430380,0.210086,0.941295,0.430380,0.210086,0.941295
1.4450,0.429957,0.214246,0.941321,0.429957,0.214246,0.941321
1.4500,0.429540,0.218396,0.941354,0.429539,0.218395,0.941354
1.4550,0.429128,0.222535,0.941396,0.429128,0.222534,0.941396
1.4600,0.428722,0.226663,0.941445,0.428722,0.226663,0.941445
1.4650,0.428321,0.230781,0.941503,0.428321,0.230780,0.941503
1.4700,0.427927,0.234888,0.941569,0.427927,0.234887,0.941569
1.4750,0.427538,0.238985,0.941643,0.427538,0.238984,0.941642
1.4800,0.427156,0.243071,0.941724,0.427156,0.243070,0.941724
1.4850,0.426779,0.247146,0.941814,0.426779,0.247145,0.941813
1.4900,0.426409,0.251211,0.941911,0.426409,0.251210,0.941911
1.4950,0.426045,0.255265,0.942016,0.426045,0.255264,0.942016
1.5000,0.425687,0.259308,0.942129,0.425687,0.259308,0.942129
1.5050,0.425335,0.263341,0.942249,0.425335,0.263341,0.942249
1.5100,0.424990,0.267364,0.942377,0.424990,0.267363,0.942377
1.5150,0.424651,0.271375,0.942513,0.424651,0.271375,0.942513
1.5200,0.424318,0.275376,0.942656,0.424318,0.275376,0.942656
1.5250,0.423992,0.279367,0.942807,0.423992,0.279366,0.942806
1.5300,0.423673,0.283347,0.942965,0.423673,0.283346,0.942965
1.5350,0.423360,0.287316,0.943130,0.423360,0.287316,0.943130
1.5400,0.423054,0.291275,0.943303,0.423053,0.291275,0.943303
1.5450,0.422754,0.295224,0.943484,0.422754,0.295223,0.943483
1.5500,0.422461,0.299161,0.943671,0.422461,0.299161,0.943671
1.5550,0.422175,0.303089,0.943866,0.422175,0.303088,0.943866
1.5600,0.421896,0.307005,0.944068,0.421896,0.307005,0.944068
1.5650,0.421624,0.310912,0.944277,0.421624,0.310911,0.944277
1.5700,0.421358,0.314807,0.944494,0.421358,0.314807,0.944494
1.5750,0.421100,0.318693,0.944717,0.421100,0.318692,0.944717
1.5800,0.420848,0.322567,0.944948,0.420848,0.322567,0.944948
1.5850,0.420604,0.326432,0.945185,0.420603,0.326431,0.945185
1.5900,0.420366,0.330286,0.945430,0.420366,0.330285,0.945430
1.5950,0.420136,0.334129,0.945681,0.420136,0.334128,0.945681
1.6000,0.419912,0.337962,0.945940,0.419912,0.337961,0.945940
1.6050,0.419696,0.341785,0.946205,0.419696,0.341784,0.946205
1.6100,0.419487,0.345597,0.946477,0.419487,0.345597,0.946477
1.6150,0.419285,0.349399,0.946756,0.419285,0.349398,0.946756
1.6200,0.419091,0.353191,0.947042,0.419090,0.353190,0.947042
1.6250,0.418903,0.356972,0.947335,0.418903,0.356971,0.947334
1.6300,0.418723,0.360743,0.947634,0.418723,0.360742,0.947634
1.6350,0.418550,0.364504,0.947940,0.418550,0.364503,0.947940
1.6400,0.418385,0.368254,0.948252,0.418385,0.368254,0.948252
1.6450,0.418227,0.371995,0.948571,0.418226,0.371994,0.948571
1.6500,0.418076,0.375725,0.948897,0.418076,0.375724,0.948897
1.6550,0.417932,0.379444,0.949229,0.417932,0.379444,0.949229
1.6600,0.417796,0.383154,0.949568,0.417796,0.383153,0.949568
1.6650,0.417668,0.386853,0.949913,0.417667,0.386852,0.949913
1.6700,0.417546,0.390543,0.950265,0.417546,0.390542,0.950265
1.6750,0.417432,0.394222,0.950623,0.417432,0.394221,0.950623
1.6800,0.417326,0.397891,0.950987,0.417326,0.397890,0.950987
1.6850,0.417227,0.401549,0.951358,0.417227,0.401548,0.951358
1.6900,0.417136,0.405198,0.951735,0.417136,0.405197,0.951735
1.6950,0.417052,0.408837,0.952118,0.417052,0.408836,0.952118
1.7000,0.416976,0.412465,0.952508,0.416975,0.412464,0.952508
1.7050,0.416907,0.416084,0.952904,0.416906,0.416083,0.952904
1.7100,0.416845,0.419692,0.953306,0.416845,0.419691,0.953306
1.7150,0.416791,0.423291,0.953714,0.416791,0.423290,0.953714
1.7200,0.416745,0.426880,0.954128,0.416745,0.426879,0.954128
1.7250,0.416706,0.430458,0.954549,0.416706,0.430457,0.954549
1.7300,0.416675,0.434027,0.954975,0.416675,0.434026,0.954975
1.7350,0.416652,0.437585,0.955408,0.416651,0.437584,0.955408
1.7400,0.416636,0.441134,0.955846,0.416635,0.441133,0.955846
1.7450,0.416627,0.444673,0.956291,0.416627,0.444672,0.956291
1.7500,0.416626,0.448202,0.956741,0.416626,0.448201,0.956741
1.7550,0.416633,0.451721,0.957198,0.416633,0.451720,0.957197
1.7600,0.416647,0.455230,0.957660,0.416647,0.455229,0.957660
1.7650,0.416669,0.458730,0.958128,0.416669,0.458729,0.958128
1.7700,0.416699,0.462219,0.958602,0.416698,0.462218,0.958602
1.7750,0.416736,0.465699,0.959082,0.416735,0.465698,0.959081
1.7800,0.416780,0.469169,0.959567,0.416780,0.469168,0.959567
1.7850,0.416832,0.472630,0.960058,0.416832,0.472628,0.960058
1.7900,0.416892,0.476080,0.960555,0.416892,0.476079,0.960555
1.7950,0.416960,0.479521,0.961058,0.416959,0.479520,0.961058
1.8000,0.417035,0.482952,0.961566,0.417034,0.482951,0.961566
1.8050,0.417117,0.486373,0.962080,0.417117,0.486372,0.962080
1.8100,0.417207,0.489785,0.962600,0.417207,0.489784,0.962600
1.8150,0.417305,0.493187,0.963125,0.417305,0.493186,0.963125
1.8200,0.417410,0.496579,0.963656,0.417410,0.496578,0.963656
1.8250,0.417523,0.499962,0.964192,0.417522,0.499961,0.964192
1.8300,0.417643,0.503335,0.964734,0.417643,0.503334,0.964734
1.8350,0.417771,0.506698,0.965281,0.417771,0.506697,0.965281
1.8400,0.417906,0.510052,0.965833,0.417906,0.510051,0.965833
1.8450,0.418049,0.513396,0.966392,0.418049,0.513395,0.966391
1.8500,0.418200,0.516731,0.966955,0.418199,0.516729,0.966955
1.8550,0.418358,0.520056,0.967524,0.418357,0.520054,0.967524
1.8600,0.418523,0.523371,0.968098,0.418523,0.523370,0.968098
1.8650,0.418696,0.526677,0.968677,0.418696,0.526676,0.968677
1.8700,0.418876,0.529974,0.969262,0.418876,0.529972,0.969262
1.8750,0.419064,0.533260,0.969852,0.419064,0.533259,0.969852
1.8800,0.419259,0.536538,0.970448,0.419259,0.536537,0.970447
1.8850,0.419462,0.539806,0.971048,0.419462,0.539804,0.971048
1.8900,0.419672,0.543064,0.971654,0.419672,0.543063,0.971654
1.8950,0.419890,0.546313,0.972264,0.419889,0.546312,0.972264
1.9000,0.420115,0.549553,0.972880,0.420114,0.549551,0.972880
1.9050,0.420347,0.552783,0.973502,0.420347,0.552781,0.973501
1.9100,0.420587,0.556003,0.974128,0.420586,0.556002,0.974128
1.9150,0.420834,0.559215,0.974759,0.420833,0.559213,0.974759
1.9200,0.421088,0.562416,0.975395,0.421088,0.562415,0.975395
1.9250,0.421350,0.565609,0.976036,0.421350,0.565607,0.976036
1.9300,0.421619,0.568792,0.976683,0.421619,0.568790,0.976683
