t,rs_x,rs_y,rs_z,py_x,py_y,py_z
1.0800,-0.774922,0.767325,1.014018,-0.774921,0.767324,1.014016
1.0850,-0.777365,0.769485,1.012529,-0.777363,0.769485,1.012527
1.0900,-0.779807,0.771644,1.011050,-0.779806,0.771644,1.011048
1.0950,-0.782249,0.773802,1.009580,-0.782247,0.773802,1.009578
1.1000,-0.784690,0.775959,1.008120,-0.784689,0.775959,1.008118
1.1050,-0.787131,0.778115,1.006669,-0.787129,0.778115,1.006667
1.1100,-0.789571,0.780270,1.005227,-0.789569,0.780270,1.005225
1.1150,-0.792010,0.782424,1.003795,-0.792009,0.782424,1.003793
1.1200,-0.794449,0.784577,1.002373,-0.794448,0.784577,1.002371
1.1250,-0.796887,0.786729,1.000959,-0.796886,0.786729,1.000957
1.1300,-0.799325,0.788881,0.999555,-0.799323,0.788880,0.999553
1.1350,-0.801762,0.791031,0.998160,-0.801760,0.791031,0.998158
1.1400,-0.804198,0.793181,0.996774,-0.804196,0.793180,0.996772
1.1450,-0.806634,0.795330,0.995397,-0.806632,0.795329,0.995395
1.1500,-0.809068,0.797478,0.994029,-0.809067,0.797478,0.994026
1.1550,-0.811502,0.799625,0.992670,-0.811501,0.799625,0.992667
1.1600,-0.813936,0.801772,0.991319,-0.813934,0.801772,0.991317
1.1650,-0.816368,0.803918,0.989978,-0.816367,0.803918,0.989976
1.1700,-0.818800,0.806064,0.988645,-0.818798,0.806064,0.988643
1.1750,-0.821231,0.808209,0.987321,-0.821229,0.808209,0.987319
1.1800,-0.823661,0.810353,0.986006,-0.823660,0.810353,0.986004
1.1850,-0.826091,0.812497,0.984700,-0.826089,0.812497,0.984697
1.1900,-0.828519,0.814640,0.983402,-0.828518,0.814640,0.983399
1.1950,-0.830947,0.816783,0.982112,-0.830946,0.816783,0.982110
1.2000,-0.833374,0.818926,0.980831,-0.833373,0.818925,0.980829
1.2050,-0.835801,0.821067,0.979559,-0.835799,0.821067,0.979556
1.2100,-0.838226,0.823209,0.978294,-0.838224,0.823209,0.978292
1.2150,-0.840651,0.825350,0.977039,-0.840649,0.825350,0.977036
1.2200,-0.843075,0.827491,0.975791,-0.843073,0.827490,0.975789
